outcome_weights,age_months,color_weights,breed_weights,gender_weights,fixed_weights
1,36.008952955912854,4,9,1,1
1,24.936857019651328,9,9,2,2
1,10.119304297829524,15,4,2,1
1,12.057742458777387,9,10,1,2
1,1.0185014065997249,8,6,2,1
1,97.2504568882318,18,9,2,1
1,25.068276555986778,5,9,2,1
1,37.02745436251258,9,9,1,1
1,25.002566787819053,9,9,1,1
1,12.287726647364423,6,4,2,1
1,24.246904453890224,14,2,2,1
1,15.507505287582907,7,9,1,2
1,5.289636337501797,14,2,1,2
1,13.273373169880285,3,4,1,1
1,87.88681492433109,18,9,2,1
1,120.15031109468367,6,7,1,1
1,16.361732273763323,9,9,2,2
1,25.068276555986778,6,2,2,1
1,24.148339801638638,18,4,2,2
1,60.45298671430625,7,2,2,1
1,62.03002115033163,9,2,1,2
1,120.18316597876753,11,2,1,2
1,13.996180619725251,15,4,2,2
1,1.2484855951867595,6,6,2,1
1,48.46095402369659,14,2,1,1
1,2.6612456107928293,17,4,2,1
1,48.132405182857966,2,7,2,1
1,136.05207499127292,17,9,1,1
1,1.41276001560607,8,2,2,1
1,36.79747017392554,14,9,1,2
1,1.7084539723608287,11,6,1,1
1,1.9055832768640013,6,9,2,1
1,2.102712581367174,14,3,2,1
1,1.5113246678576562,3,2,1,1
1,72.05076079590957,7,8,1,2
1,84.14135813877081,7,8,2,1
1,2.6941004948766913,11,2,2,1
1,40.87147580032444,6,9,1,1
1,60.22300252571922,6,4,2,2
1,12.25487176328056,6,4,2,2
1,24.148339801638638,15,4,1,2
1,60.02587322121604,9,6,1,1
1,25.068276555986778,11,2,2,1
1,24.54259841064498,14,7,1,1
1,1.5770344360253803,15,9,1,1
1,14.423294112815459,9,9,1,2
1,0.5256781453417935,14,9,2,1
1,24.246904453890224,14,4,1,2
1,10.973531284009939,15,4,2,1
1,3.5811823651409678,13,2,1,1
1,3.0883591038830365,11,2,1,2
1,0.6570976816772418,9,2,1,1
1,96.23195548163207,3,4,1,2
1,96.29766524979979,9,3,1,2
1,48.263824719193416,1,5,1,2
1,0.03285488408386209,6,4,1,1
1,12.189161995112835,15,6,2,1
1,36.173227376332164,18,4,1,2
1,2.792665147128278,14,6,2,1
1,36.140372492248304,6,4,1,1
1,36.140372492248304,6,9,1,2
1,12.681985256370767,15,4,1,2
1,1.9712930450317254,9,2,1,1
1,5.0267972648309,11,2,2,1
1,7.096654962114211,6,9,2,1
1,2.792665147128278,3,2,1,2
1,12.156307111028974,13,9,1,1
1,84.92987535678351,14,4,2,1
1,10.020739645577939,14,7,1,2
1,72.87213289800611,3,9,2,1
1,72.24789010041275,3,6,2,1
1,38.144520421363886,6,9,1,1
1,25.068276555986778,14,9,2,1
1,13.240518285796423,14,9,1,2
1,6.2095730918499354,18,9,2,1
1,12.156307111028974,11,4,1,2
1,25.035421671902913,19,9,2,1
1,5.782459598759728,9,4,2,2
1,12.55056572003532,14,9,2,2
1,36.4032115649192,2,4,1,1
1,112.19942914638904,6,5,2,2
1,24.246904453890224,18,4,2,2
1,24.246904453890224,15,4,1,2
1,2.0370028131994498,15,4,1,2
1,1.084211174767449,6,6,2,1
1,1.5113246678576562,6,2,1,1
1,8.049446600546213,2,9,2,2
1,49.34803589396086,3,9,2,1
1,60.88010020739645,9,9,1,2
1,38.9987474075443,9,9,1,1
1,4.501119119489107,15,2,1,2
1,1.41276001560607,9,2,2,1
1,4.106860510482761,6,4,2,1
1,0.9199367543481386,6,2,2,1
1,25.495390049076985,9,9,1,2
1,61.767182077660735,14,9,2,2
1,76.35475061089551,6,2,1,2
1,17.150249491776012,14,4,2,1
1,60.02587322121604,15,4,2,2
1,61.99716626624777,7,8,2,2
1,12.583420604119182,7,2,1,1
1,107.9940039836547,18,2,1,2
1,24.1811946857225,9,3,1,2
1,36.140372492248304,4,9,2,1
1,12.55056572003532,2,5,1,2
1,24.444033758393395,11,2,1,2
1,37.06030924659644,14,2,2,2
1,36.173227376332164,17,4,2,2
1,4.172570278650485,14,7,2,2
1,4.632538655824555,2,7,2,1
1,14.78469783773794,3,2,2,2
1,0.7885172180126901,13,9,2,1
1,12.057742458777387,18,9,2,1
1,16.558861578266495,15,2,1,2
1,12.353436415532146,6,4,1,2
1,1.7741637405285529,18,4,2,1
1,48.06669541469024,15,4,1,2
1,2.102712581367174,6,7,1,2
1,24.34546910614181,6,9,2,1
1,13.109098749460975,6,2,2,2
1,76.68329945173411,18,6,2,2
1,120.57742458777388,17,3,1,2
1,24.016920265303188,14,2,1,1
1,2.234132117702622,9,2,2,2
1,62.12858580258322,9,9,1,2
1,24.214049569806363,18,4,1,2
1,36.4032115649192,17,9,2,2
1,39.39300601655065,18,9,2,2
1,14.390439228731596,14,9,1,1
1,9.26507731164911,9,9,1,1
1,24.246904453890224,5,5,1,2
1,43.861270251955894,9,2,2,2
1,71.45937288240005,3,5,1,2
1,24.1811946857225,18,1,2,2
1,13.306228053964148,18,9,1,1
1,12.156307111028974,9,6,2,2
1,2.0041479291155877,4,9,2,1
1,7.030945193946487,2,6,2,2
1,12.55056572003532,3,4,1,2
1,61.635762541325285,5,9,1,2
1,36.60034086942237,17,5,2,2
1,24.214049569806363,14,7,1,2
1,12.649130372286905,11,9,1,1
1,4.7311033080761415,6,9,1,2
1,91.63227170989137,18,7,2,1
1,1.7741637405285529,15,4,1,1
1,24.444033758393395,9,3,1,1
1,1.4784697837737941,1,7,1,1
1,2.168422349534898,14,2,2,1
1,36.173227376332164,17,4,2,1
1,6.406702396353108,6,2,2,2
1,12.156307111028974,18,4,2,1
1,6.143863323682211,6,2,1,1
1,50.169407996057416,3,4,1,2
1,0.22998418858703465,14,6,1,1
1,12.419146183699871,15,4,1,1
1,2.102712581367174,8,6,1,2
1,24.411178874309535,7,2,2,1
1,12.156307111028974,11,4,1,1
1,105.95700117045524,6,1,1,2
1,10.020739645577939,2,4,2,1
1,12.222016879196698,6,6,2,2
1,24.246904453890224,13,3,1,1
1,96.16624571346435,11,2,2,2
1,39.13016694387975,9,9,2,2
1,48.132405182857966,6,4,1,2
1,2.595535842625105,9,2,2,1
1,108.15827840407401,11,8,2,2
1,12.944824329041664,14,3,2,1
1,25.166841208238363,11,2,1,2
1,1.5441795519415182,9,9,1,1
1,60.09158298938377,11,2,2,1
1,76.22333107456005,13,9,1,2
1,1.41276001560607,18,5,2,1
1,48.132405182857966,6,7,2,2
1,2.759810263044416,15,2,2,1
1,60.61726113472556,14,2,1,2
1,8.180866136881662,11,2,1,2
1,24.608308178812706,15,9,2,1
1,12.189161995112835,17,6,2,1
1,12.222016879196698,15,6,2,2
1,2.529826074457381,6,2,2,2
1,55.787593174397834,9,9,2,1
1,101.09447832604366,9,9,2,2
1,60.42013183022239,6,2,1,2
1,38.44021437811865,3,4,2,2
1,9.297932195732972,6,2,1,2
1,72.87213289800611,18,9,1,1
1,26.941004948766913,6,2,2,2
1,13.766196431138216,14,9,2,2
1,2.102712581367174,11,3,2,1
1,24.34546910614181,18,4,2,2
1,108.28969794040945,6,2,2,1
1,144.72576438941252,14,8,2,2
1,72.08361567999343,18,4,2,1
1,71.98505102774185,14,4,2,1
1,25.528244933160845,9,9,2,1
1,11.827758270190353,1,6,2,1
1,2.496971190373519,11,2,1,1
1,24.31261422205795,3,4,1,2
1,12.681985256370767,6,4,1,2
1,3.1212139879668985,18,5,1,2
1,24.214049569806363,3,4,1,2
1,72.37930963674819,6,2,2,1
1,72.14932544816115,18,4,2,1
1,12.287726647364423,6,9,2,1
1,3.0883591038830365,6,2,1,1
1,1.3470502474383457,14,9,1,1
1,33.7091110700425,6,2,1,2
1,134.54075032341527,13,8,1,2
1,0.16427442041931045,6,4,1,1
1,2.529826074457381,18,2,1,1
1,72.44501940491591,7,2,1,2
1,48.033840530606376,11,2,1,1
1,25.10113144007064,14,9,1,1
1,103.09862625515925,18,4,2,2
1,48.132405182857966,1,6,1,2
1,5.19107168525021,1,4,2,2
1,106.58124396804862,15,4,1,2
1,155.1407626439968,11,2,2,2
1,24.47688864247726,3,2,2,2
1,24.148339801638638,9,4,2,2
1,24.904002135567467,11,2,2,2
1,7.983736832378488,6,2,1,1
1,5.223926569334073,7,2,1,2
1,39.03160229162817,6,9,1,2
1,60.25585740980308,6,6,2,1
1,2.858374915296002,9,2,2,2
1,4.106860510482761,14,2,2,1
1,1.2813404792706216,1,4,1,1
1,1.4784697837737941,11,2,1,1
1,4.9610874966631755,9,7,1,1
1,120.01889155834822,8,9,1,1
1,72.08361567999343,9,4,1,2
1,5.0267972648309,13,9,2,1
1,35.877533419577404,9,9,1,2
1,12.123452226945112,1,4,2,2
1,18.267315550627323,6,1,2,1
1,120.05174644243208,9,4,1,1
1,36.69890552167396,14,9,1,1
1,1.051356290683587,6,9,2,1
1,3.0226493357153124,18,9,1,1
1,24.31261422205795,13,3,1,1
1,0.7885172180126901,18,9,1,1
1,72.31359986858047,14,2,2,2
1,12.87911456087394,6,4,1,2
1,4.665393539908417,6,7,1,1
1,25.10113144007064,11,9,2,2
1,24.1811946857225,9,4,2,1
1,0.22998418858703465,9,9,2,1
1,28.912297993798642,6,9,2,2
1,36.4032115649192,6,4,1,2
1,48.132405182857966,2,9,1,1
1,1.5113246678576562,14,2,1,1
1,156.22497381876425,6,6,2,2
1,2.0370028131994498,3,5,2,2
1,9.002238238978213,6,4,2,1
1,169.39978233639295,11,2,1,1
1,2.069857697283312,6,2,1,1
1,158.8862194295571,14,4,2,2
1,24.805437483315878,1,6,1,2
1,1.5770344360253803,9,9,1,1
1,5.125361917082486,13,6,2,2
1,24.31261422205795,9,9,2,1
1,12.09059734286125,13,9,2,1
1,9.002238238978213,6,4,2,1
1,1.0185014065997249,7,2,2,1
1,96.59335920655455,6,5,1,2
1,13.240518285796423,4,10,1,2
1,8.049446600546213,9,9,2,2
1,60.3215671779708,3,4,2,1
1,0.22998418858703465,14,6,1,1
1,0.49282326125793136,6,2,1,1
1,3.7783116696441406,2,9,2,1
1,155.9949896301772,6,1,1,2
1,144.10152159181914,18,8,1,2
1,1.4784697837737941,6,2,2,1
1,6.27528286001766,6,9,2,2
1,12.222016879196698,9,9,2,1
1,72.47787428899977,6,4,2,2
1,8.01659171646235,18,4,2,1
1,2.135567465451036,9,9,1,1
1,0.49282326125793136,9,2,2,1
1,0.49282326125793136,8,9,1,1
1,36.4032115649192,11,6,2,2
1,24.082630033470913,14,10,1,1
1,12.09059734286125,18,4,1,1
1,12.747695024538492,17,2,1,2
1,69.55378960553605,18,9,1,2
1,24.016920265303188,9,3,1,1
1,0.6570976816772418,9,2,1,1
1,37.06030924659644,9,2,2,1
1,120.87311854452864,18,5,1,2
1,5.0267972648309,14,4,1,2
1,12.123452226945112,14,7,1,2
1,24.96971190373519,15,9,2,2
1,37.25743855109961,6,9,2,1
1,39.78726462555699,18,10,1,2
1,24.1811946857225,1,10,1,1
1,11.992032690609664,15,9,2,1
1,1.5113246678576562,9,2,2,1
1,48.165260066941826,9,9,2,1
1,25.068276555986778,3,9,1,2
1,2.891229799379864,14,4,1,2
1,12.320581531448285,6,2,1,1
1,96.16624571346435,3,4,2,2
1,32.85488408386209,6,2,1,2
1,4.993942380747038,15,2,1,1
1,3.975440974147313,15,4,2,2
1,9.757900572907042,3,5,1,2
1,48.165260066941826,3,1,2,2
1,24.246904453890224,11,2,2,1
1,180.04476477956428,15,2,1,2
1,96.75763362697386,6,1,2,1
1,35.41756504240333,6,2,2,2
1,11.072095936261524,18,9,2,1
1,120.15031109468367,15,8,1,1
1,32.52633524302347,6,9,1,2
1,1.6427442041931046,6,2,2,1
1,93.04503172549744,3,9,2,2
1,3.186923756134623,18,9,2,1
1,36.140372492248304,3,4,2,2
1,24.50974352656112,5,9,1,2
1,43.17131768619479,14,4,2,2
1,5.683894946508142,3,2,1,2
1,12.189161995112835,9,10,1,1
1,25.26540586048995,6,9,2,1
1,7.326639150701246,14,6,1,1
1,14.061890387892975,13,4,2,2
1,25.823938889915603,14,10,2,2
1,36.041807839996714,9,3,2,2
1,1.0185014065997249,6,2,1,1
1,4.041150742315037,11,2,2,1
1,61.43863323682211,18,8,1,2
1,0.7885172180126901,18,9,2,1
1,33.54483664962319,5,9,1,1
1,84.04279348651923,19,8,2,2
1,2.431261422205795,6,9,2,1
1,3.942586090063451,18,4,2,2
1,36.27179202858375,14,9,2,2
1,5.848169366927452,18,5,1,1
1,12.55056572003532,9,3,1,2
1,25.75822912174788,3,9,1,2
1,33.64340130187478,9,9,1,1
1,120.15031109468367,9,7,1,2
1,12.222016879196698,6,6,1,1
1,48.23096983510955,14,5,1,2
1,4.23828004681821,11,2,2,2
1,12.222016879196698,7,2,2,1
1,0.09856465225158627,9,4,1,1
1,3.1540688720507606,13,2,1,1
1,126.06419022977884,9,9,1,2
1,19.28581695722705,6,2,1,2
1,39.75440974147313,9,4,1,2
1,8.213721020965522,6,4,1,2
1,6.406702396353108,3,5,2,1
1,4.698248423992279,18,9,1,2
1,1.6427442041931046,14,4,2,1
1,24.444033758393395,18,9,2,2
1,6.012443787346763,18,9,2,2
1,4.008295858231175,9,4,1,1
1,1.5113246678576562,3,2,1,1
1,11.104950820345387,15,6,1,2
1,12.25487176328056,18,7,1,2
1,24.148339801638638,7,2,2,1
1,47.73814657385162,17,2,1,2
1,24.444033758393395,6,2,1,2
1,24.37832399022567,9,9,2,1
1,68.73241750343949,18,9,1,2
1,2.20127723361876,17,2,1,2
1,24.082630033470913,6,4,1,1
1,24.148339801638638,17,9,1,1
1,0.9199367543481386,6,2,2,1
1,6.012443787346763,18,4,1,1
1,4.665393539908417,6,2,1,2
1,0.06570976816772418,15,4,2,1
1,10.152159181913387,11,2,2,1
1,0.7885172180126901,9,9,1,1
1,12.386291299616008,9,9,2,1
1,138.71332060206575,9,6,1,2
1,26.71102076017988,18,9,1,2
1,1.9055832768640013,6,6,1,1
1,12.583420604119182,14,4,2,2
1,84.33848744327399,14,2,2,2
1,36.173227376332164,3,3,2,2
1,37.12601901476416,8,9,1,2
1,4.993942380747038,18,4,1,2
1,54.6048173473788,9,3,1,2
1,2.0041479291155877,6,2,2,2
1,1.4784697837737941,1,6,1,1
1,25.659664469496292,5,9,1,2
1,30.587897082075607,9,9,1,2
1,168.01987720487074,6,2,1,2
1,4.0740056263988995,6,2,1,1
1,0.06570976816772418,5,9,1,1
1,10.776401979506765,9,9,1,2
1,12.320581531448285,14,2,2,2
1,1.0185014065997249,9,2,1,1
1,44.091254440542926,5,9,2,1
1,13.437647590299596,5,9,1,2
1,37.947391116860715,6,1,1,2
1,12.583420604119182,18,9,1,1
1,61.471488120905974,6,2,1,2
1,108.09256863590628,3,6,2,1
1,11.992032690609664,6,4,2,1
1,119.13180968808395,9,9,1,2
1,41.922832091008026,2,4,1,2
1,0.6570976816772418,4,2,1,1
1,12.189161995112835,14,2,2,1
1,48.263824719193416,14,2,1,1
1,48.132405182857966,9,3,1,1
1,24.115484917554774,6,4,2,1
1,10.250723834164972,6,9,2,2
1,60.058728105299906,9,9,2,2
1,31.376414300088296,9,9,1,2
1,5.19107168525021,6,2,2,1
1,29.766524979979057,9,9,1,1
1,4.106860510482761,18,5,1,1
1,60.45298671430625,9,4,2,1
1,24.47688864247726,9,9,1,2
1,0.722807449844966,14,4,2,1
1,3.942586090063451,14,2,1,1
1,12.353436415532146,14,6,1,2
1,4.763958192160003,6,2,1,2
1,60.28871229388694,13,8,2,2
1,2.234132117702622,14,7,1,1
1,49.24947124170927,14,4,1,1
1,12.222016879196698,9,5,2,2
1,16.526006694182634,14,6,2,2
1,60.02587322121604,15,4,1,2
1,0.22998418858703465,3,2,1,1
1,11.992032690609664,9,4,2,1
1,24.1811946857225,3,9,2,1
1,0.16427442041931045,18,4,1,1
1,96.13339082938047,9,5,1,1
1,2.102712581367174,11,3,2,1
1,54.3419782747079,2,5,2,2
1,5.683894946508142,18,9,1,1
1,48.19811495102569,11,2,2,2
1,1.379905131522208,6,5,1,1
1,1.6098893201092426,2,2,1,1
1,24.214049569806363,18,4,1,2
1,24.575453294728845,6,6,1,1
1,57.33177272633935,9,9,1,2
1,11.992032690609664,6,6,1,1
1,37.06030924659644,1,3,1,2
1,49.01948705312224,18,9,2,1
1,3.6468921333086923,9,2,2,2
1,0.0,13,4,1,1
1,13.897615967473664,9,9,2,1
1,111.27949239204091,9,4,1,2
1,22.998418858703463,9,9,2,2
1,2.102712581367174,11,2,2,2
1,168.18415162529004,7,2,1,2
1,12.681985256370767,11,2,1,2
1,8.213721020965522,7,4,1,1
1,36.173227376332164,11,2,2,2
1,12.189161995112835,7,4,1,1
1,36.4032115649192,17,4,1,2
1,0.9199367543481386,6,2,2,1
1,1.3470502474383457,18,5,2,1
1,18.66157415963367,13,6,1,1
1,54.21055873837245,6,2,1,2
1,16.526006694182634,14,2,1,2
1,3.6468921333086923,7,2,2,1
1,35.64754923099037,9,9,2,2
1,37.25743855109961,18,7,1,2
1,30.1607835889854,18,9,2,2
1,192.03679747017392,3,7,1,2
1,72.83927801392225,6,2,2,2
1,24.115484917554774,14,4,1,1
1,26.38247191934126,17,9,2,2
1,25.26540586048995,14,9,1,2
1,6.242427975933797,14,2,2,2
1,1.5770344360253803,11,2,1,1
1,0.03285488408386209,6,4,1,1
1,15.474650403499044,3,9,2,2
1,150.47536910408837,18,4,2,1
1,12.583420604119182,18,4,2,1
1,24.444033758393395,11,2,2,2
1,24.1811946857225,14,9,2,1
1,108.02685886773855,14,9,1,1
1,2.135567465451036,11,6,2,1
1,12.156307111028974,9,4,1,2
1,1.4784697837737941,5,9,2,1
1,12.353436415532146,11,2,2,1
1,8.542269861804144,9,9,1,2
1,24.148339801638638,14,2,2,1
1,24.1811946857225,14,2,1,1
1,60.97866485964804,11,9,1,1
1,2.858374915296002,6,6,1,1
1,34.596192940306786,9,9,1,2
1,25.1339863241545,11,2,2,1
1,36.107517608164436,6,4,2,1
1,103.26290067557855,6,5,2,2
1,17.77449228936939,6,9,2,2
1,1.6098893201092426,14,5,2,1
1,38.3087948417832,14,4,1,2
1,3.1212139879668985,1,6,2,1
1,89.20101028768558,9,9,1,2
1,24.016920265303188,14,9,1,1
1,25.26540586048995,2,2,1,2
1,5.19107168525021,11,2,1,1
1,60.19014764163535,18,4,2,1
1,2.168422349534898,11,4,1,1
1,59.99301833713218,6,6,2,1
1,56.05043224706873,5,9,2,2
1,12.09059734286125,3,4,2,2
1,0.06570976816772418,5,9,1,1
1,12.156307111028974,13,8,1,1
1,144.16723135998686,3,6,2,1
1,1.5441795519415182,3,9,1,1
1,2.0041479291155877,9,9,2,1
1,37.3560032033512,6,9,1,2
1,105.20133883652642,6,9,1,2
1,24.279759337974085,3,4,1,1
1,24.772582599232017,13,9,2,2
1,24.115484917554774,7,2,2,2
1,13.04338898129325,11,2,1,1
1,25.002566787819053,6,5,1,1
1,2.759810263044416,9,2,2,1
1,48.06669541469024,13,4,2,2
1,3.5483274810571057,15,4,2,1
1,4.106860510482761,6,4,2,1
1,2.496971190373519,14,9,2,1
1,74.28489291361218,5,9,1,2
1,24.115484917554774,18,10,2,1
1,43.631286063368854,6,4,1,2
1,12.123452226945112,18,4,1,1
1,21.815643031684427,5,9,2,2
1,10.0535945296618,6,2,2,1
1,13.076243865377112,9,3,1,2
1,5.552475410172693,4,9,1,1
1,12.156307111028974,18,4,2,2
1,2.82552003121214,6,2,1,1
1,1.3470502474383457,11,2,2,1
1,60.058728105299906,3,4,2,2
1,2.562680958541243,8,4,2,1
1,3.6797470173925544,15,2,2,2
1,24.214049569806363,9,4,2,2
1,23.984065381219327,6,9,1,1
1,25.10113144007064,3,9,1,1
1,12.484855951867594,18,9,1,1
1,6.5709768167724185,11,4,1,2
1,1.7413088564446908,15,4,2,1
1,24.082630033470913,15,4,2,2
1,108.22398817224173,6,5,1,2
1,144.8243290416641,15,4,1,2
1,10.086449413745662,14,2,2,2
1,12.419146183699871,14,2,1,1
1,17.708782521201666,14,9,2,2
1,1.7413088564446908,6,5,2,1
1,10.020739645577939,15,6,1,1
1,6.143863323682211,11,2,2,1
1,99.91170249902461,15,6,2,2
1,96.16624571346435,18,5,2,1
1,2.82552003121214,14,2,1,1
1,117.98188874514877,6,4,2,2
1,84.20706790693855,14,7,2,2
1,14.29187457648001,17,9,1,2
1,13.569067126635044,6,4,1,2
1,213.68816608143905,13,4,2,2
1,40.93718556849217,15,4,2,2
1,2.0041479291155877,6,4,2,1
1,53.25776709994045,6,9,2,2
1,31.869237561346228,18,9,1,2
1,12.156307111028974,18,9,2,2
1,25.26540586048995,11,2,1,1
1,36.107517608164436,9,4,2,2
1,12.452001067783733,2,3,2,2
1,7.359494034785109,3,9,2,2
1,0.49282326125793136,3,9,1,1
1,1.7741637405285529,7,2,2,1
1,12.156307111028974,17,6,2,2
1,2.135567465451036,14,2,2,1
1,26.842440296515328,9,9,1,2
1,11.104950820345387,11,9,2,1
1,5.81531448284359,6,2,2,2
1,4.106860510482761,15,6,1,1
1,96.00197129304503,4,9,1,1
1,8.180866136881662,18,2,2,1
1,24.805437483315878,18,4,1,1
1,2.069857697283312,11,2,1,1
1,2.9569395675475882,3,6,1,1
1,7.425203802952833,3,9,2,1
1,25.922503542167192,3,2,1,2
1,39.820119509640854,5,9,1,2
1,47.27817819667755,11,2,1,2
1,60.28871229388694,3,4,1,2
1,36.238937144499886,15,4,2,2
1,96.4619396702191,2,7,1,2
1,12.484855951867594,17,9,1,1
1,9.297932195732972,14,4,1,2
1,67.71391609683977,15,2,1,2
1,156.15926405059653,13,9,2,1
1,5.716749830592004,9,7,1,2
1,12.87911456087394,11,4,2,2
1,8.772254050391178,14,2,2,2
1,24.37832399022567,13,6,1,2
1,24.47688864247726,5,10,2,2
1,1.7084539723608287,18,2,1,1
1,18.234460666543463,11,2,1,1
1,9.067948007145937,5,9,2,1
1,0.03285488408386209,6,4,1,1
1,96.06768106121275,9,2,2,2
1,24.246904453890224,3,4,2,2
1,25.10113144007064,11,2,1,1
1,60.19014764163535,6,4,2,2
1,132.01092424895788,3,9,1,2
1,46.259676790077826,15,7,1,1
1,36.63319575350623,7,3,1,2
1,96.10053594529661,9,4,2,1
1,2.924084683463726,6,2,2,1
1,2.529826074457381,2,7,1,1
1,60.35442206205466,14,4,1,1
1,28.945152877882503,14,6,1,2
1,7.1623647302819355,1,1,1,2
1,24.049775149387052,13,8,1,2
1,67.6810612127559,15,2,1,2
1,5.0267972648309,6,7,1,1
1,48.23096983510955,5,4,1,2
1,5.453910757921107,5,9,1,1
1,2.0370028131994498,9,2,2,1
1,28.518039384792296,6,2,1,2
1,30.65360685024333,15,4,2,2
1,34.72761247664223,6,9,2,1
1,6.965235425778763,6,4,2,1
1,35.97609807182899,19,8,2,1
1,37.19172878293189,2,7,2,1
1,12.287726647364423,15,4,2,2
1,3.1212139879668985,6,2,1,1
1,5.059652148914762,11,2,2,2
1,86.27692560422186,5,9,1,2
1,48.06669541469024,1,7,2,1
1,48.099550298774105,14,9,1,1
1,132.10948890120946,11,2,1,1
1,16.0331834329247,13,4,1,2
1,14.817552721821803,18,9,1,2
1,3.1212139879668985,11,2,1,1
1,24.411178874309535,9,9,1,1
1,1.9055832768640013,9,6,2,1
1,18.135896014291873,14,4,1,2
1,17.840202057537116,14,4,2,2
1,13.04338898129325,11,9,1,1
1,37.914536232776854,18,9,1,2
1,12.419146183699871,9,9,2,1
1,19.31867184131091,9,4,2,2
1,6.143863323682211,14,9,2,1
1,35.84467853549354,11,2,2,2
1,3.186923756134623,14,6,2,1
1,24.246904453890224,3,3,1,2
1,10.18501406599725,14,9,1,1
1,8.246575905049385,6,6,1,2
1,12.189161995112835,3,4,1,2
1,36.337501796751475,15,9,2,2
1,13.766196431138216,18,9,1,2
1,12.616275488203042,18,9,2,2
1,19.844349986652702,18,9,2,2
1,0.49282326125793136,6,2,1,1
1,36.56748598533851,18,4,2,1
1,73.62779523193495,18,9,1,2
1,180.20903919998358,15,8,2,2
1,1.8727283927801393,17,2,1,1
1,3.1540688720507606,18,9,2,1
1,2.0041479291155877,1,4,1,1
1,4.9610874966631755,6,9,2,1
1,13.799051315222078,9,9,1,2
1,24.246904453890224,9,3,1,1
1,48.165260066941826,7,4,1,2
1,120.11745621059981,6,4,1,1
1,62.03002115033163,18,4,1,2
1,0.0,18,4,1,1
1,24.50974352656112,17,9,2,1
1,36.238937144499886,7,2,1,2
1,24.049775149387052,1,10,1,2
1,1.2484855951867595,14,4,1,1
1,1.41276001560607,18,5,2,1
1,1.7413088564446908,18,4,1,1
1,5.19107168525021,15,7,2,1
1,84.86416558861578,2,9,2,2
1,72.21503521632887,11,2,1,2
1,25.068276555986778,13,9,1,1
1,2.0041479291155877,6,9,1,1
1,2.0041479291155877,6,6,2,1
1,108.19113328815787,14,7,1,2
1,1.4784697837737941,11,2,2,1
1,24.148339801638638,17,2,1,2
1,12.123452226945112,11,2,1,2
1,12.386291299616008,9,4,2,1
1,15.0803917944927,7,5,2,2
1,12.189161995112835,3,2,2,2
1,0.06570976816772418,18,9,1,1
1,48.362389371445,11,2,2,2
1,12.25487176328056,15,2,1,2
1,10.710692211339042,11,2,2,2
1,8.180866136881662,11,2,1,2
1,4.7311033080761415,15,2,2,2
1,12.25487176328056,9,6,2,1
1,28.353764964372985,3,9,1,2
1,27.039569601018503,6,9,2,2
1,19.844349986652702,3,9,1,2
1,0.03285488408386209,6,4,1,1
1,61.0115197437319,6,5,1,2
1,14.29187457648001,18,4,1,2
1,96.13339082938047,14,7,2,2
1,120.4788599355223,6,4,2,2
1,12.156307111028974,7,4,2,2
1,62.58855417975728,8,2,1,2
1,24.37832399022567,13,6,2,2
1,48.000985646522516,6,9,1,1
1,24.246904453890224,9,9,2,1
1,10.283578718248835,12,5,1,2
1,120.15031109468367,15,4,1,2
1,3.0226493357153124,3,4,1,1
1,36.53463110125465,6,4,1,1
1,48.296679603277276,14,4,2,1
1,48.39524425552886,15,4,1,2
1,65.70976816772418,6,2,1,2
1,12.156307111028974,14,4,1,1
1,15.901763896589252,6,9,2,2
1,12.484855951867594,14,4,2,2
1,2.266987001786484,6,2,1,1
1,60.3215671779708,3,4,1,1
1,7.490913571120557,6,6,1,2
1,41.00289533665989,7,2,1,2
1,0.16427442041931045,9,4,1,1
1,24.214049569806363,18,5,1,1
1,18.234460666543463,6,6,2,1
1,120.44600505143843,6,4,1,2
1,24.148339801638638,14,6,1,2
1,37.55313250785437,8,9,2,2
1,5.092507032998625,11,2,2,2
1,1.6427442041931046,6,9,1,1
1,14.948972258157252,3,9,1,2
1,6.012443787346763,18,2,1,1
1,25.002566787819053,9,9,2,2
1,36.041807839996714,3,9,1,2
1,16.9859750713567,14,9,2,1
1,31.934947329513953,9,4,1,1
1,4.23828004681821,15,4,1,1
1,87.42684654715703,3,4,2,2
1,3.942586090063451,15,4,1,1
1,24.444033758393395,9,2,1,1
1,36.041807839996714,6,1,2,1
1,26.776730528347606,15,4,2,1
1,27.860941703115053,6,6,2,2
1,24.246904453890224,3,7,1,1
1,12.977679213125526,6,6,1,1
1,29.963654284482228,6,8,2,2
1,50.169407996057416,9,9,1,2
1,12.353436415532146,6,9,1,1
1,60.15729275755149,6,9,2,2
1,12.287726647364423,15,4,2,1
1,8.115156368713937,9,5,1,2
1,48.06669541469024,6,1,2,2
1,96.03482617712889,13,8,1,1
1,1.6427442041931046,6,4,2,1
1,0.49282326125793136,5,9,2,1
1,9.757900572907042,18,9,1,2
1,24.214049569806363,15,2,1,2
1,24.082630033470913,17,9,1,1
1,8.34514055730097,3,4,1,2
1,0.26283907267089673,13,9,1,1
1,1.41276001560607,7,5,1,1
1,0.29569395675475885,6,4,1,1
1,113.80931846649828,1,4,2,2
1,12.222016879196698,9,9,1,2
1,2.924084683463726,7,2,1,1
1,13.04338898129325,9,9,1,2
